Brief,"      บริษัทผู้ผลิตขนมรายใหญ่จากญี่ปุ่น Calvora (คาลโวร่า) ซึ่งมีพอร์ตสินค้าในประเทศไทยหลายแบรนด์ที่ประสบความสำเร็จและเป็นที่รู้จักในวงกว้าง แต่แบรนด์กำลังเผชิญกับช่องว่างสำคัญในด้านการรับรู้ของผู้บริโภค (Consumer Perception Gap)
12/2/2024 11:44:35,เคย,ขนม,"H, K, L, M, O","คาลโวร่า, เอบินาริ X, ฮานาโร, แบ็กซ์, พัฟโมริ, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, สแน็คแบ๊ค",มีผลมากที่สุด,มีผลมากที่สุด,มีผลมากที่สุด,มีผลมากที่สุด,มีผลมากที่สุด,ตอนดูหนัง และกินข้าวเสร็จ,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ใช่ เป็นของ Calvora,มีรสชาติอร่อย (Tasty),ไม่รู้,วัตถุดิบมาจากธรรมชาติจริงๆ,2,"เห็นขั้นตอนของการเก็บเกี่ยววัตถุดิบ, ข้อมูลเกี่ยวกับกระบวนการผลิต, การรับรองจากหน่วยงานด้านอาหาร",ดอยคำ,รู้จัก แต่ไม่เคยทาน,,,,,,,ไม่ได้รู้สึกอยากกิน,ไม่เชื่อ,อาหารประเภทนี้มักไม่ได้ทำมาจากวัตถุดิบจริงๆ,ชอบรสเข้มข้น อยากลอง,อร่อยขึ้น,อร่อยกว่าแบบจืดๆ,ตอนดูหนัง กินคู่กับโค้ก,,20-29ปี,หญิง
12/2/2024 11:51:35,เคย,ขนมหวานๆ,"H, I, O","คาลโวร่า, เอบินาริ, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap",มีผลมาก,มีผลมากที่สุด,ปานกลาง,มีผลมาก,ปานกลาง,ดูหนัง,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,"มีรสชาติอร่อย (Tasty), มีคุณภาพดี (Good quality), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,ธรรมชาติ,3,"แหล่งที่มาของวัตถุดิบ, เห็นขั้นตอนของการเก็บเกี่ยววัตถุดิบ, ข้อมูลเกี่ยวกับกระบวนการผลิต, การรับรองจากหน่วยงานด้านอาหาร, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",นึกไม่ออก,รู้จัก และเคยทาน,"Original, ต้มยำกุ้ง",อยากกิน เห็น หยิบ,ไม่เชื่อ,ไม่น่าทำจากกุ้งจริง,ลอง,-,,,,ชอบรสเข้มข้น อยากลอง,-,-,-,,ต่ำกว่า 20ปี,หญิง
12/2/2024 11:55:24,เคย,ข้าวเกรียบ,"H, I, Q","คาลโวร่า, ฮานาโร, พัฟโมริ, Jomona, สแน็คแบ๊ค, ฟรูทร่า","คาลโวร่า, เอบินาริ, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, สแน็คแบ๊ค, ฟรูทร่า",ปานกลาง,มีผลมากที่สุด,มีผลมาก,มีผลมาก,มีผลมากที่สุด,ดูหนัง,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,"มีรสชาติอร่อย (Tasty), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,ทำจากพืช,2,"แหล่งที่มาของวัตถุดิบ, เห็นขั้นตอนของการเก็บเกี่ยววัตถุดิบ, ข้อมูลเกี่ยวกับกระบวนการผลิต, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",โนริ เพราะ แปลตรงตัว,รู้จัก และเคยทาน,"Original, หมึกย่างสาหร่าย",อร่อย,ไม่เชื่อ,ไม่เห็นวิธีการทำ,ลอง,มันม่วง,,,,ชอบรสเข้มข้น อยากลอง,เค็ม,ได้กลิ่นถึงวัดถุดิบมากขึ้น,ช่วงบ่าย กับ นำ้อัดลม,,40-49ปี,หญิง
12/2/2024 12:05:22,เคย,ขนมขบเคี้ยวที่เหมือนฮานาโร,"K, O","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค",มีผลมาก,มีผลมาก,มีผลมาก,มีผลมาก,มีผลมาก,ดูทีวี,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,"มีรสชาติอร่อย (Tasty), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,วัตถุดิบจากธรรมชาติ,3,"การรับรองมาตรฐานการผลิตจากญี่ปุ่น, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",Boost น้ำปั่น ผลไม้ปั่น เห็นผลไม้แท้ๆก่อนปั่น,ไม่รู้จักเลย,,,,,,,,,,,,,,,40-49ปี,ชาย
12/2/2024 12:14:30,เคย,ขบเคี้ยวแบบแท่ง,"H, K","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค",ปานกลาง,มีผลมากที่สุด,มีผลมาก,มีผลมากที่สุด,ปานกลาง,Relax / Watching movie,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,"ใช้วัตถุดิบจากธรรมชาติ (Use natural ingredients), มีรสชาติอร่อย (Tasty), มีคุณภาพดี (Good quality)",ไม่รู้,ผลิตภัณฑ์จากธรรมชาติ,3,"การรับรองมาตรฐานการผลิตจากญี่ปุ่น, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",,ไม่รู้จักเลย,,,,,,,,,,,,,,,30-39ปี,ชาย
12/2/2024 12:26:22,เคย,ข้าวเกรียบ,"H, K","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, สแน็คแบ๊ค",มีผลมาก,มีผลมาก,ปานกลาง,มีผลมาก,ปานกลาง,ทำงาน ดูหนัง,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,มีรสชาติอร่อย (Tasty),ไม่รู้,ทำจากธรรมชาติ,2,การรับรองมาตรฐานการผลิตจากญี่ปุ่น,โก๋แก่ เพราะ เป็นถั่ว,ไม่รู้จักเลย,,,,,,,,,,,,,,,30-39ปี,LGBTQ+
12/2/2024 12:30:20,เคย,ขนม,H,"คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, สแน็คแบ๊ค",มีผลมาก,มีผลมากที่สุด,ปานกลาง,ปานกลาง,ปานกลาง,กลางวัน,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,"มีรสชาติอร่อย (Tasty), มีคุณภาพดี (Good quality), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,ใช้วัตถุดิบจากธรรมชาติ,3,"แหล่งที่มาของวัตถุดิบ, ข้อมูลเกี่ยวกับกระบวนการผลิต, การรับรองมาตรฐานการผลิตจากญี่ปุ่น, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",เลย์ เพราะ ชอบกิน,รู้จัก และเคยทาน,Original,อยากลองเปรียบเทียบรสชาติกับฮานาโร,ไม่เชื่อ,เพราะ ทำมาจากแป้ง,ลอง,สไปซี่,,,,ชอบรสเข้มข้น อยากลอง,พริกหมาล่า,ชอบแซ่บๆ,กินตอนเย็นพร้อมกับเบียร์,,30-39ปี,หญิง
12/2/2024 12:33:28,เคย,ข้าวเกรียบกุ้ง,"H, J, N, O","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap","คาลโวร่า, เอบินาริ, ฮานาโร, แบ็กซ์, พัฟโมริ, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap",มีผลมาก,มีผลมาก,มีผลมากที่สุด,มีผลมาก,มีผลมากที่สุด,ตอนสอบ หาอะไรเติมพลังอ่านหนังสือ,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,"ทำจากเนื้อสัตว์แท้ (From real meat), มีรสชาติอร่อย (Tasty), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,วัตถุดิบคัดสรรจากธรรมชาติ,3,"แหล่งที่มาของวัตถุดิบ, การรับรองจากหน่วยงานด้านอาหาร",มาลี เพราะเป็นน้ำผักผลไม้ที่เน้นความสดและธรรมชาติ ไม่เจือปนของปลอม,รู้จัก และเคยทาน,Original,อยากลองข้าวเกรียบหลาย ๆ ยี่ห้อ,เชื่อ,รสชาติกับคำเคลมจากที่ต่าง ๆ,ลอง,ชีสหรืออะไรก็ได้ที่กินคู่กับซีฟู้ด,,,,ไม่อยากลอง,,,,ส่วนตัวมองว่ารสชาติเข้มเท่ากับเครื่องปรุงมากขึ้นเท่ากับไม่ต่อยดีต่อสุขภาพ ส่วนตัวเลือกทานขนมจะดูฉลากว่าแคล ไขมัน โซเดียมเท่าไหร่,20-29ปี,LGBTQ+
12/2/2024 12:37:17,เคย,ข้าวเกนียบกุ้ง,"H, K","คาลโวร่า, ฮานาโร, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร",ปานกลาง,มีผลมากที่สุด,ปานกลาง,มีผลมากที่สุด,ปานกลาง,ตอนเครียด,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,"มีรสชาติอร่อย (Tasty), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,ใช้ของคุภาพดี,3,การรับรองมาตรฐานการผลิตจากญี่ปุ่น,ทาโร่,ไม่รู้จักเลย,,,,,,,,,,,,,,,40-49ปี,หญิง
12/2/2024 12:42:18,เคย,ข้าวเกรียบรวยเพื่อน,K,"คาลโวร่า, เอบินาริ, ฮานาโร, แบ็กซ์, พัฟโมริ, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, สแน็คแบ๊ค",มีผลมาก,มีผลมากที่สุด,ปานกลาง,มีผลมาก,มีผลมาก,หิว..รองท้อง /ปาร์ตี้,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,มีรสชาติอร่อย (Tasty),ไม่รู้,ผลิตสินค้าโดยนำส่วนผสมที่มาจากธรรมชาติ ไม่เจือปน,2,"แหล่งที่มาของวัตถุดิบ, เห็นขั้นตอนของการเก็บเกี่ยววัตถุดิบ, การรับรองจากหน่วยงานด้านอาหาร",Taro,รู้จัก แต่ไม่เคยทาน,,,,,,,เพื่อนหรือคนในครอบครัวยังไม่เคยซื้อทาน,เชื่อ,มาจากญี่ปุ่น,ชอบรสเข้มข้น อยากลอง,เค็ม มัน กรอบ ไม่เผ็ดมาก,ขนม ต้องเข้มข้น,ปาร์ตี้ เดินทาง หิวรองท้อง,,40-49ปี,หญิง
12/2/2024 12:44:21,เคย,ขนม,"H, K","คาลโวร่า, เอบินาริ, ฮานาโร, พัฟโมริ, Jomona, สแน็คแบ๊ค","คาลโวร่า, เอบินาริ, ฮานาโร, พัฟโมริ, Jomona",มีผลมากที่สุด,มีผลมากที่สุด,ปานกลาง,มีผลมาก,มีผลมาก,ดูทีวี,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,"มีรสชาติอร่อย (Tasty), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,เกี่ยวข้องกับธรรมชาติตั้งแต่กระบวนการเริ่มต้น,3,"แหล่งที่มาของวัตถุดิบ, ข้อมูลเกี่ยวกับกระบวนการผลิต, การรับรองมาตรฐานการผลิตจากญี่ปุ่น, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",โอ้กระจู๋ ปลูกผักเอง,รู้จัก และเคยทาน,"Original, หมึกย่างสาหร่าย",อร่อย,ไม่เชื่อ,อาหารในปัจจุบันผ่านกระบวนการจนแทบไม่เหลือที่มา,ไม่ลอง,-,,,,ไม่อยากลอง,,,,ชอบรสดั้งเดิม,40-49ปี,หญิง
12/2/2024 12:45:29,เคย,กุ้ง,"H, K, L","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร",มีผลมาก,มีผลมากที่สุด,ไม่มีผล,มีผลมากที่สุด,ปานกลาง,หิว ดูหนัง,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,ไม่ใช่,"มีรสชาติอร่อย (Tasty), มีคุณภาพดี (Good quality), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,ใช้วัตถุดิบจากธรรมชาติ,4,เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น,ขนมไทย,รู้จัก แต่ไม่เคยทาน,,,,,,,ไม่เคยซื้อลอง,เชื่อ,จากญี่ปุ่น,ไม่อยากลอง,,,,ต้องใส่ส่วนผสมเยอะขึ้น อาจเค็มขึ้นเกิน,50ปี ขึ้นไป,ชาย
12/2/2024 12:59:17,เคย,ข้าวเกรียบแท่ง,"H, K, P","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap, ฟรูทร่า","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap",มีผลมาก,มีผลมากที่สุด,มีผลมากที่สุด,มีผลมากที่สุด,มีผลมาก,ทำงาน,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,"มีรสชาติอร่อย (Tasty), มีคุณภาพดี (Good quality), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,ให้พลังงานจากธรรมชาติ,4,"การรับรองมาตรฐานการผลิตจากญี่ปุ่น, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",,ไม่รู้จักเลย,,,,,,,,,,,,,,,20-29ปี,หญิง
12/2/2024 13:05:03,เคย,มันฝรั่งอบกรอบ,"H, I, O, Q","เอบินาริ, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค",มีผลมากที่สุด,มีผลมากที่สุด,ไม่มีผล,มีผลมาก,ปานกลาง,ระหว่างดูหนัง,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,"มีรสชาติอร่อย (Tasty), มีคุณภาพดี (Good quality), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,เพาะปลูกและคัดสรรวัตถุดิบที่ดีจากธรรมชาติ,3,"แหล่งที่มาของวัตถุดิบ, การรับรองมาตรฐานการผลิตจากญี่ปุ่น, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",ซันไบทส์ เพราะในโฆษณาโปรโมทโดยเน้นว่าเป็นขนมเพื่อสุขภาพ และตอนที่ได้ลองชิม texture เนื้อขนมจะหยาบนิดๆ และรสชาติที่ไม่มันเหมือนขนมทั่วไปเลยทำให้รู้สึกว่ายังมีความออแกนนิคอยู่หน่อยๆ,รู้จัก และเคยทาน,Original,Packaging,เชื่อ,เชื่อเพราะทางแบรนด์เคลมมาแต่มีมากน้อยไม่แน่ใจค่ะ,ลอง,หมาล่า,,,,ชอบรสเข้มข้น อยากลอง,มีรสที่ชัดเจน ไม่ว่าจะเผ็ด/หวาน/มัน/เค็ม,อร่อย กินเพลิน,ดูหนัง หรือสังสรรค์กับเพื่อน,,30-39ปี,หญิง
12/2/2024 13:11:06,เคย,ขนม,"K, N","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap, ฟรูทร่า","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, สแน็คแบ๊ค, ฟรูทร่า",มีผลมากที่สุด,มีผลมากที่สุด,มีผลมากที่สุด,มีผลมากที่สุด,มีผลมากที่สุด,ตอนอยาก,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ใช่ เป็นของ Calvora,"ใช้วัตถุดิบจากธรรมชาติ (Use natural ingredients), มีรสชาติอร่อย (Tasty), เพื่อสุขภาพที่ดี (For healthy lifestyles), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,ผลิตพันธุ์จากธรรมชาติ,2,"การรับรองจากหน่วยงานด้านอาหาร, การรับรองมาตรฐานการผลิตจากญี่ปุ่น",ดอยคำ สื่อ,รู้จัก แต่ไม่เคยทาน,,,,,,,น่าจะเหมือนฮานาโร,ไม่เชื่อ,ไม่เชื่อเพราะไม่เห็นขั้นตอนผลิต,ชอบรสเข้มข้น อยากลอง,กลิ่นกุ้งเน้นๆ,น่าจะอร่อยขึ้น,พักดูหนัง,,30-39ปี,ชาย
12/2/2024 13:15:59,เคย,คาลโวร่า,"H, K, N","คาลโวร่า, เอบินาริ, ฮานาโร, แบ็กซ์, พัฟโมริ, สแน็คแบ๊ค","คาลโวร่า, ฮานาโร, แบ็กซ์, พัฟโมริ",ปานกลาง,มีผลมากที่สุด,ไม่มีผลเลย,ปานกลาง,ไม่มีผลเลย,เวลาเมา,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,"มีรสชาติอร่อย (Tasty), มีคุณภาพดี (Good quality), เป็นแบรนด์ญี่ปุ่น (Japan brand)",ไม่รู้,ขนมที่บ่มพลังงานจากแสงแดดและทุ่งหญ้าป่าเขาลำเนาไพร เข้าไว้ในขนมทุกห่อ,4,"แหล่งที่มาของวัตถุดิบ, เห็นขั้นตอนของการเก็บเกี่ยววัตถุดิบ, ข้อมูลเกี่ยวกับกระบวนการผลิต, การรับรองจากหน่วยงานด้านอาหาร, การรับรองมาตรฐานการผลิตจากญี่ปุ่น",โอ้กะจู๋,รู้จัก และเคยทาน,"Original, หมึกย่างสาหร่าย",ฮานาโร เค็ม,ไม่เชื่อ,ซื้อขนมกินไม่ได้สนใจอยุ่แล้วว่าทำมาจากเนื้อสัตว์ไหม,ไม่ลอง,โอมากาเสะ,,,,ไม่อยากลอง,,,,ของเดิม ลงตัวอยุ่แล้วนะจ้ะ,30-39ปี,ชาย
12/2/2024 13:23:37,เคย,ข้าวเกรียบกุ้ง,"H, I, K, N, O, Q","คาลโวร่า, เอบินาริ, เอบินาริ X, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap, ฟรูทร่า","คาลโวร่า, เอบินาริ, เอบินาริ X, ฮานาโร, แบ็กซ์, พัฟโมริ, Jomona, บิบิป๊อป, สแน็คแบ๊ค, Veggie Snap, ฟรูทร่า",มีผลมาก,มีผลมาก,ปานกลาง,มีผลมาก,ปานกลาง,ดู TV,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ไม่ใช่,ไม่ใช่,ใช่ เป็นของ Calvora,ใช่ เป็นของ Calvora,"มีรสชาติอร่อย (Tasty), มีคุณภาพดี (Good quality), เป็นแบรนด์ญี่ปุ่น (Japan brand)",รู้,เก็บเกี่ยวพลังจากธรรมชาติ,3,"แหล่งที่มาของวัตถุดิบ, การรับรองจากหน่วยงานด้านอาหาร, การรับรองมาตรฐานการผลิตจากญี่ปุ่น, เป็นผลิตภัณฑ์นำเข้าจากญี่ปุ่น",The Body Shop เพราะเป็นเครื่องสำอางที่เน้นการใช้วัตถุดิบธรรมชาติ,รู้จัก และเคยทาน,"Original, ต้มยำกุ้ง, Extra BBQ",อยากลอง,เชื่อ,ดูฉลาก,ลอง,ได้หมด แต่ไม่ชอบพวกปลาหมึกและที่เผ็ดเกินไป,,,,ไม่อยากลอง,,,,ชอบรสชาตกลาง และลองรสบาร์บีคิวแล้วไม่ค่อยชอบ,40-49ปี,หญิง
